Cycle num, CSR, Shear strain (%), Vert eff stress (atm), Vert eff stress ratio, ru
32.7573, -0.11853, -1.23868, 0.251564, 0.251601, 0.748399
32.7584, -0.111616, -1.23167, 0.249566, 0.249609, 0.750391
32.7594, -0.104977, -1.22466, 0.247222, 0.247272, 0.752728
32.7605, -0.09862, -1.21765, 0.244547, 0.244603, 0.755397
32.7615, -0.0925414, -1.21065, 0.241557, 0.24162, 0.75838
32.7626, -0.0867336, -1.20364, 0.238275, 0.238343, 0.761657
32.7636, -0.0811863, -1.19663, 0.234721, 0.234795, 0.765205
32.7646, -0.0759079, -1.18962, 0.230936, 0.231014, 0.768986
32.7657, -0.0708918, -1.18261, 0.22695, 0.227032, 0.772968
32.7667, -0.0661184, -1.1756, 0.222782, 0.222867, 0.777133
32.7678, -0.0615712, -1.16859, 0.218452, 0.21854, 0.78146
32.7688, -0.0572361, -1.16158, 0.213977, 0.214068, 0.785932
32.7699, -0.053101, -1.15457, 0.209373, 0.209466, 0.790534
32.7709, -0.0491554, -1.14756, 0.204655, 0.20475, 0.79525
32.772, -0.04539, -1.14055, 0.199838, 0.199935, 0.800065
32.773, -0.0417968, -1.13354, 0.194934, 0.195033, 0.804967
32.7741, -0.0383686, -1.12653, 0.189957, 0.190057, 0.809943
32.7751, -0.0350988, -1.11952, 0.184919, 0.18502, 0.81498
32.7762, -0.0319818, -1.11252, 0.17983, 0.179933, 0.820067
32.7772, -0.0290121, -1.10551, 0.174702, 0.174805, 0.825195
32.7782, -0.0261849, -1.0985, 0.169545, 0.169648, 0.830352
32.7793, -0.0234955, -1.09149, 0.164368, 0.164471, 0.835529
32.7803, -0.0209398, -1.08448, 0.15918, 0.159284, 0.840716
32.7814, -0.0185137, -1.07747, 0.15399, 0.154094, 0.845906
32.7824, -0.0162134, -1.07046, 0.148807, 0.148911, 0.851089
32.7835, -0.0140352, -1.06345, 0.143639, 0.143742, 0.856258
32.7845, -0.0119756, -1.05644, 0.138493, 0.138596, 0.861404
32.7856, -0.0100313, -1.04943, 0.133377, 0.133479, 0.866521
32.7866, -0.00819878, -1.04242, 0.128298, 0.128399, 0.871601
32.7877, -0.00647494, -1.03541, 0.123262, 0.123362, 0.876638
32.7887, -0.00485656, -1.0284, 0.118275, 0.118375, 0.881625
32.7897, -0.00334048, -1.02139, 0.113345, 0.113443, 0.886557
32.7908, -0.0019239, -1.01439, 0.108486, 0.108581, 0.891419
32.7918, -0.000607689, -1.00738, 0.103858, 0.103948, 0.896052
32.7929, 0.000613757, -1.00037, 0.0995009, 0.0995855, 0.900415
32.7939, 0.00174801, -0.993357, 0.0953971, 0.0954768, 0.904523
32.795, 0.00280207, -0.986348, 0.09153, 0.0916051, 0.908395
32.796, 0.00378242, -0.979339, 0.0878842, 0.087955, 0.912045
32.7971, 0.00469501, -0.97233, 0.0844452, 0.0845121, 0.915488
32.7981, 0.00554535, -0.96532, 0.0811997, 0.0812628, 0.918737
32.7992, 0.00633851, -0.958311, 0.078135, 0.0781946, 0.921805
32.8002, 0.00707914, -0.951302, 0.0752396, 0.0752959, 0.924704
32.8013, 0.00764654, -0.944292, 0.0725023, 0.0725556, 0.927444
32.8023, 0.00813985, -0.937283, 0.0699133, 0.0699637, 0.930036
32.8033, 0.00859249, -0.930274, 0.0674631, 0.0675108, 0.932489
32.8044, 0.00900777, -0.923264, 0.065143, 0.0651882, 0.934812
32.8054, 0.00938875, -0.916255, 0.0629448, 0.0629877, 0.937012
32.8065, 0.00973823, -0.909246, 0.0608611, 0.0609017, 0.939098
32.8075, 0.0100588, -0.902237, 0.0588846, 0.0589231, 0.941077
32.8086, 0.0103528, -0.895227, 0.0570089, 0.0570455, 0.942955
32.8096, 0.0106223, -0.888218, 0.0552279, 0.0552626, 0.944737
32.8107, 0.0108695, -0.881209, 0.0535358, 0.0535688, 0.946431
32.8117, 0.0110961, -0.874199, 0.0519273, 0.0519587, 0.948041
32.8128, 0.0113037, -0.86719, 0.0503975, 0.0504274, 0.949573
32.8138, 0.011494, -0.860181, 0.0489418, 0.0489703, 0.95103
32.8149, 0.0116683, -0.853171, 0.047556, 0.047583, 0.952417
32.8159, 0.011828, -0.846162, 0.0462359, 0.0462617, 0.953738
32.8169, 0.0119742, -0.839153, 0.0449779, 0.0450025, 0.954998
32.818, 0.0121081, -0.832144, 0.0437785, 0.0438019, 0.956198
32.819, 0.0122305, -0.825134, 0.0426344, 0.0426568, 0.957343
32.8201, 0.0123426, -0.818125, 0.0415426, 0.0415639, 0.958436
32.8211, 0.0124451, -0.811116, 0.0405002, 0.0405206, 0.959479
32.8222, 0.0125388, -0.804106, 0.0395046, 0.0395241, 0.960476
32.8232, 0.0126245, -0.797097, 0.0385533, 0.0385719, 0.961428
32.8243, 0.0127028, -0.790088, 0.0376439, 0.0376617, 0.962338
32.8253, 0.0127743, -0.783079, 0.0367744, 0.0367914, 0.963209
32.8264, 0.0128397, -0.776069, 0.0359425, 0.0359588, 0.964041
32.8274, 0.0128994, -0.76906, 0.0351465, 0.0351621, 0.964838
32.8285, 0.0129539, -0.762051, 0.0343846, 0.0343995, 0.965601
32.8295, 0.0130038, -0.755041, 0.0336549, 0.0336692, 0.966331
32.8305, 0.0130493, -0.748032, 0.0329561, 0.0329698, 0.96703
32.8316, 0.0130909, -0.741023, 0.0322866, 0.0322997, 0.9677
32.8326, 0.013129, -0.734013, 0.0316449, 0.0316575, 0.968342
32.8337, 0.0131639, -0.727004, 0.0310299, 0.031042, 0.968958
32.8347, 0.0131959, -0.719995, 0.0304403, 0.0304519, 0.969548
32.8358, 0.0132253, -0.712986, 0.0298749, 0.029886, 0.970114
